model,condition,t_s,n_scenarios,objective_tolerance_fraction,V_model_V_min,V_model_V_max,T_model_C_min,T_model_C_max,ice_max_bulk_min,ice_max_bulk_max,ice_pore_max_bulk_min,ice_pore_max_bulk_max,ice_mem_max_bulk_min,ice_mem_max_bulk_max,water_ice_kg_m2_min,water_ice_kg_m2_max
bp,minus20,18.4,5,0.05,0.5828711083822263,0.5830213204041872,-17.607574934941937,-17.606297021888565,2.6602453378384876e-06,0.002611491043529206,1.2693020891742035e-06,0.0012592426359828224,2.6602453378384876e-06,0.002611491043529206,5.080639979243207e-08,4.968084911861182e-05
bp,minus20,18.6,5,0.05,0.5828467585269769,0.582977012072999,-17.55539743831568,-17.554021053057227,2.747039804919544e-06,0.00269595728355366,1.2979937588556629e-06,0.0012876185175102297,2.747039804919544e-06,0.00269595728355366,5.282979920299318e-08,5.16418721137318e-05
bp,minus20,18.8,5,0.05,0.5835823132280754,0.5836961884240097,-17.503551343149013,-17.502073401012836,2.8350070195702384e-06,0.0027815210557418403,1.3267590954640386e-06,0.0013160615012967095,2.8350070195702384e-06,0.0027815210557418403,5.489280704592111e-08,5.36402271930177e-05
bp,minus20,19.0,5,0.05,0.5835515749657346,0.583645411868599,-17.45172714508331,-17.450144495927674,2.9241270472162006e-06,0.002868161288549325,1.3555942444667694e-06,0.0013445678993808205,2.9241270472162006e-06,0.002868161288549325,5.6995386999034795e-08,5.567586143523224e-05
bp,minus20,19.2,5,0.05,0.5839004316517697,0.5839760678270057,-17.399946188298117,-17.398255896324144,3.0144201019114353e-06,0.002955897183122149,1.3844973279579386e-06,0.0013731363133077455,3.0144201019114353e-06,0.002955897183122149,5.91369868938114e-08,5.77482542752281e-05
bp,minus20,19.4,5,0.05,0.5842442978346021,0.5843017429588265,-17.348354507704215,-17.346553623185088,3.105876987444871e-06,0.0030447185328546992,1.413465058868115e-06,0.001401763750367065,3.105876987444871e-06,0.0030447185328546992,6.131749866914515e-08,5.9857313800876214e-05
bp,minus20,19.6,5,0.05,0.5845849336478482,0.5846242071524683,-17.29692334944349,-17.295008933927647,3.198484240339721e-06,0.0031346110432372634,1.4424928665098295e-06,0.0014304458966495318,3.198484240339721e-06,0.0031346110432372634,6.353682735497352e-08,6.200278998804862e-05
bp,minus20,19.8,5,0.05,0.5849223137716055,0.5849434400336047,-17.24565160207308,-17.24362073289595,3.292230771299606e-06,0.003225562837745975,1.4715762988193716e-06,0.0014591785006337443,3.292230771299606e-06,0.003225562837745975,6.579474584201887e-08,6.418440214092017e-05
bp,minus20,20.0,5,0.05,0.5856294328928131,0.5856345100902435,-17.194795164528358,-17.192645102370022,3.387092070843987e-06,0.0033175487521132033,1.5007092962117412e-06,0.0014879555699228101,3.387092070843987e-06,0.0033175487521132033,6.809104411164838e-08,6.64019066328389e-05
bp,minus20,20.2,5,0.05,0.5855704981586254,0.585585578354198,-17.14392942605997,-17.14165706899888,3.483050594917817e-06,0.0034105504912092213,1.5298874003087736e-06,0.0015167726004028965,3.483050594917817e-06,0.0034105504912092213,7.042551199648189e-08,6.865505848619026e-05
bp,minus20,20.4,5,0.05,0.5858814173256163,0.5859145452787866,-17.09310216449535,-17.09070465788858,3.580132524403911e-06,0.0035045933456563823,1.5591092122986255e-06,0.0015456283146966633,3.580132524403911e-06,0.0035045933456563823,7.27975726021649e-08,7.094326716829485e-05
bp,minus20,20.6,5,0.05,0.5861874307392386,0.5862385690084551,-17.04246014418561,-17.039934618281904,3.6783332574259714e-06,0.0035996717382818797,1.5883728141824314e-06,0.001574520628245463,3.6783332574259714e-06,0.0035996717382818797,7.520719978325907e-08,7.326647052803491e-05
bp,minus20,20.8,5,0.05,0.5864903487414902,0.586559453495679,-16.991974781320437,-16.989318359959384,3.7776415993627333e-06,0.003695773672472652,1.6176751703049214e-06,0.0016034462978804674,3.7776415993627333e-06,0.003695773672472652,7.765419008907486e-08,7.562443486343326e-05
bp,minus20,21.0,5,0.05,0.5871601989532879,0.5872449606862251,-16.941900401921373,-16.939110400685763,3.878032320037912e-06,0.003792873291170702,1.6470117021643531e-06,0.0016324004810744622,3.878032320037912e-06,0.003792873291170702,8.013835246284063e-08,7.801693716012799e-05
bp,minus20,21.2,5,0.05,0.5870852798424636,0.5871901839788327,-16.891815363556873,-16.888888502030397,3.9794876116410056e-06,0.0038909520454374065,1.6763795407817136e-06,0.0016613800248276105,3.9794876116410056e-06,0.0038909520454374065,8.265949865810506e-08,8.04437565015407e-05
bp,minus20,21.4,5,0.05,0.5873804351452355,0.5875031628467314,-16.841766196618494,-16.83869911057377,4.082032708200927e-06,0.003990034276822229,1.7057783400222916e-06,0.00169038459083159,4.082032708200927e-06,0.003990034276822229,8.521701820990613e-08,8.290427501380954e-05
bp,minus20,21.6,5,0.05,0.5876708794932423,0.5878113949801116,-16.791899565774713,-16.788689417270064,4.185663158557721e-06,0.004090114564806263,1.7352075328024976e-06,0.0017194134445309352,4.185663158557721e-06,0.004090114564806263,8.7810906797148e-08,8.539845687820305e-05
bp,minus20,21.8,5,0.05,0.5883246005464877,0.5884804559108071,-16.74244057226366,-16.73908606820163,4.290352317784111e-06,0.004191165743736622,1.7646634743747103e-06,0.001748462823946501,4.290352317784111e-06,0.004191165743736622,9.04410193489678e-08,8.792613206378733e-05
bp,minus20,22.0,5,0.05,0.5882413758672237,0.5884173483477353,-16.692969229441474,-16.689467530278478,4.396081036177731e-06,0.0042931680809638415,1.7941438045797968e-06,0.0017775303266581014,4.396081036177731e-06,0.0042931680809638415,9.310716866561979e-08,9.048709534833364e-05
bp,minus20,22.2,5,0.05,0.5885246226761721,0.5887182419133493,-16.643530190494914,-16.639878694983736,4.502873047069582e-06,0.004396144551222257,1.8236481269588623e-06,0.0018066158599578828,4.502873047069582e-06,0.004396144551222257,9.580868913080881e-08,9.308070440475734e-05
bp,minus20,22.4,5,0.05,0.5888033481709536,0.5890145654349642,-16.594270495233843,-16.590466649242558,4.610723475574527e-06,0.004500089479272308,1.8531759569854529e-06,0.0018357190715480082,4.610723475574527e-06,0.004500089479272308,9.85455448136414e-08,9.570694133855784e-05
bp,minus20,22.6,5,0.05,0.5894419167881924,0.5896681131088153,-16.545415092002543,-16.541456633153985,4.719605170799959e-06,0.004604975361994863,1.8827236652205241e-06,0.0018648364659801491,4.719605170799959e-06,0.004604975361994863,1.0131755309000531e-07,9.836565126742665e-05
bp,minus20,22.8,5,0.05,0.5897126079316877,0.5899562559395654,-16.496799134984315,-16.49268349760871,4.829483431088114e-06,0.004710767267867714,1.9122871949401488e-06,0.0018939640783066421,4.829483431088114e-06,0.004710767267867714,1.0412473430830205e-07,0.00010105670383358473
bp,minus20,23.0,5,0.05,0.5892614986711097,0.5895278091690699,-16.447796648578162,-16.443520672254238,4.940387609237171e-06,0.004817493838022461,1.941867028226537e-06,0.001923102792544016,4.940387609237171e-06,0.004817493838022461,1.0696645907988102e-07,0.00010377943798729744
bp,minus20,23.2,5,0.05,0.5902520751846255,0.5905304450097478,-16.39926715865647,-16.39482902641197,5.052338200517527e-06,0.004925174921197217,1.9714624159940963e-06,0.0019522522352726432,5.052338200517527e-06,0.004925174921197217,1.0984230344306033e-07,0.00010653342429982392
bp,minus20,23.4,5,0.05,0.5901537794843923,0.5904521241211784,-16.350871391063095,-16.346268215959412,5.165286217479308e-06,0.005033761068168508,2.001071439845778e-06,0.0019814102660276104,5.165286217479308e-06,0.005033761068168508,1.1275287717856182e-07,0.00010931920975354936
bp,minus20,23.6,5,0.05,0.5904178494113284,0.5907334240979488,-16.302475718041023,-16.297704965552214,5.279244489446257e-06,0.005143264881602685,2.0306915240972344e-06,0.0020105746211836555,5.279244489446257e-06,0.005143264881602685,1.1569727805637973e-07,0.00011213590234563809
bp,minus20,23.8,5,0.05,0.5910352031486238,0.5913651682537827,-16.254506783088004,-16.24956630743111,5.394192859678986e-06,0.005253665842968587,2.0603205396868887e-06,0.002039743118589718,5.394192859678986e-06,0.005253665842968587,1.1867557362404012e-07,0.00011498353550874938
bp,minus20,24.0,5,0.05,0.5909333063218303,0.5912831407181235,-16.20652294916664,-16.20140984063039,5.51011124725613e-06,0.005364943556067934,2.089956606141309e-06,0.0020689137480066357,5.51011124725613e-06,0.005364943556067934,1.2168767378007605e-07,0.00011786198875378916
bp,minus20,24.2,5,0.05,0.5915455700519683,0.5919095847458208,-16.158816848104095,-16.153528964100758,5.6270050650866215e-06,0.0054771031797086955,2.119597341358209e-06,0.0020980842141220795,5.6270050650866215e-06,0.0054771031797086955,1.24732951045268e-07,0.00012077063400199996
bp,minus20,24.4,5,0.05,0.5896809680098879,0.5900791513191891,-16.10986510765298,-16.104397575229086,5.744936530407201e-06,0.005590205289703053,2.1492498891010143e-06,0.002127261717030276,5.744936530407201e-06,0.005590205289703053,1.2781116901294071e-07,0.00012370922400916476
bp,minus20,24.6,5,0.05,0.5882158843797642,0.588645629934912,-16.059226602204546,-16.053574782385624,5.864116511613607e-06,0.005704457848086688,2.178928449973092e-06,0.002156461512450003,5.864116511613607e-06,0.005704457848086688,1.3092041742126346e-07,0.00012667594882548688
bp,minus20,24.8,5,0.05,0.5867806610032932,0.5872421956209153,-16.007194366049873,-16.001353180767296,5.984690657676653e-06,0.0058200029074092245,2.2086514522462966e-06,0.002185702403790451,5.984690657676653e-06,0.0058200029074092245,1.340611395061675e-07,0.0001296712553613703
bp,minus20,25.0,5,0.05,0.5843843432774335,0.584886774525337,-15.952984790315952,-15.94694854750702,6.106782043312519e-06,0.005936960423943717,2.2384361967402624e-06,0.0022150020763679287,6.106782043312519e-06,0.005936960423943717,1.372335353888583e-07,0.00013269536455047358
bp,minus20,25.2,5,0.05,0.5830315521435081,0.5835662478228676,-15.897081873976333,-15.890846638884,6.230496664833146e-06,0.006055434137009023,2.268295856841693e-06,0.0022443743113821396,6.230496664833146e-06,0.006055434137009023,1.404374167978854e-07,0.00013574814191945675
bp,minus20,25.4,5,0.05,0.5817039057446307,0.5822710264276557,-15.83985162540398,-15.83341374446178,6.355826863399197e-06,0.006175415218928534,2.2982400012333813e-06,0.002273828603593284,6.355826863399197e-06,0.006175415218928534,1.436741569568676e-07,0.00013883093760544375
bp,minus20,25.6,5,0.05,0.5813538406581056,0.5819443432020723,-15.781973774334801,-15.775329959567387,6.482691618004293e-06,0.006296823611975329,2.3282678978146307e-06,0.0023033641281893598,6.482691618004293e-06,0.006296823611975329,1.4694448535966214e-07,0.0001419444867778507
bp,minus20,25.8,5,0.05,0.5797538788535517,0.5803800520866016,-15.722710508960859,-15.71585535047484,6.611005648866981e-06,0.006419575228838563,2.3583791932481882e-06,0.002332980365645611,6.611005648866981e-06,0.006419575228838563,1.502491762208398e-07,0.00014508957812344044
bp,minus20,26.0,5,0.05,0.5788123963798671,0.5794681941785795,-15.662113309538313,-15.655042271343177,6.740765513205492e-06,0.00654366778704701,2.38857124137385e-06,0.00236267523058279,6.740765513205492e-06,0.00654366778704701,1.5358725095838508e-07,0.0001482653549954395
bp,minus20,26.2,5,0.05,0.577278956099734,0.577970715049827,-15.599976031066376,-15.59268353368617,6.871964423347678e-06,0.006669094671976489,2.4188472060354767e-06,0.0023924520812131024,6.871964423347678e-06,0.006669094671976489,1.5695938715015639e-07,0.00015147237321576395
bp,minus20,26.4,5,0.05,0.5760822560689434,0.576806958914311,-15.536312416440751,-15.528793192230467,7.004614048964041e-06,0.006795868022241275,2.44920728297797e-06,0.0024223115875037057,7.004614048964041e-06,0.006795868022241275,1.6036531835377168e-07,0.00015471036370510928
bp,minus20,26.6,5,0.05,0.5746147157661496,0.5753756254545681,-15.471020470670112,-15.463268603075392,7.138712366469295e-06,0.006923986075968205,2.4796535169946484e-06,0.0024522560600403116,7.138712366469295e-06,0.006923986075968205,1.6380546061642648e-07,0.0001579797455615239
bp,minus20,26.8,5,0.05,0.5734719735125946,0.5742659816044899,-15.404235926941283,-15.396245857357883,7.274251092736396e-06,0.007053441318185141,2.5101850258624827e-06,0.002482284958350272,7.274251092736396e-06,0.007053441318185141,1.6727981377085322e-07,0.00016128054147130776
bp,minus20,27.0,5,0.05,0.5714944619046494,0.5723312986102946,-15.335315900614603,-15.327080076965785,7.411236221034982e-06,0.007184240064182449,2.5408035816977307e-06,0.002512400332704248,7.411236221034982e-06,0.007184240064182449,1.707885910958831e-07,0.0001646129781056226
bp,minus20,27.2,5,0.05,0.570694727230154,0.5715615263234654,-15.264975128631647,-15.256488251021779,7.5496698629684255e-06,0.007316385477852731,2.571505918939564e-06,0.0025425993622525886,7.5496698629684255e-06,0.007316385477852731,1.7433134096725238e-07,0.00016797665357189275
bp,minus20,27.4,5,0.05,0.5696271797987796,0.5705271555179423,-15.193428203940869,-15.184684352786292,7.689475503703592e-06,0.0074498024416929,2.602292064889033e-06,0.0025728817806524077,7.689475503703592e-06,0.0074498024416929,1.779095860386035e-07,0.00017137303265180737
bp,minus20,27.6,5,0.05,0.5691356628461917,0.570062184496132,-15.12098071005073,-15.111974912930918,7.830558007668905e-06,0.007584398832458777,2.633153441683729e-06,0.0026032389291505242,7.830558007668905e-06,0.007584398832458777,1.8152340294448626e-07,0.00017480219404040923
bp,minus20,27.8,5,0.05,0.5681056611241466,0.569065238426174,-15.047340115141537,-15.038065970030289,7.972830461501603e-06,0.007720090376089776,2.6640842214631837e-06,0.0026336647387126505,7.972830461501603e-06,0.007720090376089776,1.8517329221398423e-07,0.00017826461472622462
bp,minus20,28.0,5,0.05,0.5670998920851096,0.5680924890198238,-14.972259176084492,-14.962709834988743,8.11626029436227e-06,0.007856846863599746,2.6950760440078314e-06,0.0026641509818760025,8.11626029436227e-06,0.007856846863599746,1.888584389457525e-07,0.000181759524381236
bp,minus20,28.2,5,0.05,0.5666485371112502,0.5676674104113435,-14.896313452604772,-14.886483114652151,8.260803269052376e-06,0.007994626096360058,2.726123001237074e-06,0.002694691651219029,8.260803269052376e-06,0.007994626096360058,1.9257893122557595e-07,0.00018528701567919277
bp,minus20,28.4,5,0.05,0.5670029779964377,0.5680378876771754,-14.820470061389017,-14.810355843115929,8.40633383568864e-06,0.008133305788604883,2.7572179505431503e-06,0.0027252790490081905,8.40633383568864e-06,0.008133305788604883,1.9633590532391383e-07,0.0001888481684394611
bp,minus20,28.6,5,0.05,0.5676219152819381,0.5686692303475057,-14.74521602286876,-14.73481635221799,8.552664434175106e-06,0.008272703157843835,2.788350302978763e-06,0.0027559017925841436,8.552664434175106e-06,0.008272703157843835,2.001306394854077e-07,0.00019244418349207
bp,minus20,28.8,5,0.05,0.5677077029149556,0.5687739872887385,-14.670044198692722,-14.659356268889383,8.699650019507627e-06,0.00841267792868446,2.8195063648785384e-06,0.002786552045212807,8.699650019507627e-06,0.00841267792868446,2.0396302380087276e-07,0.0001960749399617423
bp,minus20,29.0,5,0.05,0.5683272465441223,0.5694055446442161,-14.595242016278405,-14.58426485989844,8.847206182081642e-06,0.0085531497202388,2.8506707310269813e-06,0.0028172696402440425,8.847206182081642e-06,0.0085531497202388,2.0783194272202423e-07,0.00019973937971034828
bp,minus20,29.2,5,0.05,0.5686765305535442,0.5697701002103848,-14.52080359099483,-14.509534857441565,8.995263581954283e-06,0.00869405178005051,2.8818355873521066e-06,0.00284798338113551,8.995263581954283e-06,0.00869405178005051,2.1173752737428755e-07,0.00020343766239365468
bp,minus20,29.4,5,0.05,0.5687612430738757,0.5698734021850573,-14.446318100988037,-14.434754491494402,9.143796048468163e-06,0.008835360034248604,2.9129910342370775e-06,0.002878683729762622,9.143796048468163e-06,0.008835360034248604,2.1567875461824375e-07,0.00020716882623917385
bp,minus20,29.6,5,0.05,0.5693721821339585,0.5704959236981015,-14.372226684259658,-14.360366619719287,9.292786824837303e-06,0.008977059352959066,2.9441285480683684e-06,0.002909362327087774,9.292786824837303e-06,0.008977059352959066,2.1965505001355953e-07,0.00021093215834601929
bp,minus20,29.8,5,0.05,0.5697138631406895,0.5708525024381739,-14.298496636869231,-14.286337774563378,9.442200523435025e-06,0.009119115594790667,2.975244321958853e-06,0.002940015113824945,9.442200523435025e-06,0.009119115594790667,2.236667266414341e-07,0.00021472791962054186
bp,minus20,30.0,5,0.05,0.5700542918630574,0.5712077014502167,-14.224971928225386,-14.212511637760201,9.59201587584622e-06,0.009261509080329147,3.006330411293682e-06,0.0029706344889852336,9.59201587584622e-06,0.009261509080329147,2.277129326198096e-07,0.00021855526997028348
bp,minus20,30.2,5,0.05,0.5703916977850714,0.5715597554953642,-14.15167968876392,-14.13891533693527,9.742223252682404e-06,0.009404231229976119,3.037387712187003e-06,0.003001215148243988,9.742223252682404e-06,0.009404231229976119,2.3179312860991598e-07,0.00022241366769761578
bp,minus20,30.4,5,0.05,0.5707261103725932,0.5719086876137524,-14.078619589998368,-14.065548422478571,9.89281375538455e-06,0.009547274040886138,3.0684555290150313e-06,0.0030317526247040393,9.89281375538455e-06,0.009547274040886138,2.3590685363868295e-07,0.00022630264383296568
bp,minus20,30.6,5,0.05,0.5710575806609952,0.5722545445259598,-14.005790803848242,-13.99240998155318,1.0043777508311028e-05,0.009690628508553362,3.099478318643484e-06,0.003062242760053488,1.0043777508311028e-05,0.009690628508553362,2.4005365358283606e-07,0.00023022173406832155
bp,minus20,30.8,5,0.05,0.5713861493246362,0.5725973649613173,-13.933192478672765,-13.919499149433818,1.0195104041728407e-05,0.0098342850164603,3.130452183551041e-06,0.003092681686722329,1.0195104041728407e-05,0.0098342850164603,2.442330794875812e-07,0.000234170478258763
bp,minus20,31.0,5,0.05,0.5717118503691998,0.5729371839158048,-13.860823715572167,-13.846815113588775,1.0346782530895186e-05,0.00997823358256222,3.161373546262722e-06,0.0031230658114308847,1.0346782530895186e-05,0.00997823358256222,2.4844468669344165e-07,0.00023814842126875546
bp,minus20,31.2,5,0.05,0.5720347140537525,0.5732740357366114,-13.788683545781169,-13.774357095152425,1.0498801934886843e-05,0.010122464009109903,3.1922391278313356e-06,0.003153391800241542,1.0498801934886843e-05,0.010122464009109903,2.526880334630672e-07,0.0002421551135706372
